"IEU","LOCALIDAD","SIGLAS","ESTADO_IEU","CARRERA","ESTADO_CARRERA","TITULO"
"Instituto Universitario de Tecnología READIC","Maracaibo","UNIR","1","Turismo Mención Hotelería (Técnica)","1","Técnico Superior en Turismo"
"Instituto Universitario de Tecnología READIC","Maracaibo","UNIR","1","Mercadotecnia","1","Técnico Superior en Mercadotecnia"
"Instituto Universitario de Tecnología READIC","Maracaibo","UNIR","1","Publicidad y Relaciones Públicas (Técnica)","1","Técnico Superior en Publicidad y Relaciones Públicas"
"Instituto Universitario de Tecnología READIC","Maracaibo","UNIR","1","Comercio Exterior (Técnica)","1","Técnico Superior Universitario en Comercio Exterior"
"Instituto Universitario de Tecnología READIC","Maracaibo","UNIR","1","Administración: Sistemas Administrativos y Contables","1","Técnico Superior Universitario en Admón: Sistemas Administrativos y Contables"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Guatire","IUTRBF","1","Informática (Técnica)","1","Técnico Superior en Informática"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Guatire","IUTRBF","1","Administración de Empresas (Técnica)","1","Técnico Superior en Administración de Empresas"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Guatire","IUTRBF","1","Publicidad y Mercadeo (Técnica)","1","Técnico Superior en Publicidad y Mercadeo"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Guatire","IUTRBF","1","Contaduría (Técnica)","1","Técnico Superior Universitario en Contaduría"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Guatire","IUTRBF","1","Administración Tributaria","1","Técnico Superior en Administración Tributaria"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Los Teques","IUTRBF","1","Mantenimiento de Equipos Eléctricos","1","Técnico Superior en Mantenimiento de Equipos Eléctricos"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Los Teques","IUTRBF","1","Emergencia Prehospitalaria (Técnica)","1","Ténico Superior en Emergencia Prehospitalaria"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Los Teques","IUTRBF","1","Enfermería (Técnica)","1","Técnico Superior en Enfermería"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Los Teques","IUTRBF","1","Contaduría (Técnica)","1","Técnico Superior en Contaduría"
"Instituto Universitario de Tecnología Rufino Blanco Fombona","Los Teques","IUTRBF","1","Publicidad y Mercadeo (Técnica)","1","Técnico Superior en Publicidad y Mercadeo"
"Instituto Universitario de Tecnología Superior de Oriente","Pto. La Cruz","IUTSO","1","Informática (Técnica)","1","Técnico Superior en Informática"
"Instituto Universitario de Tecnología Superior de Oriente","Pto. La Cruz","IUTSO","1","Administración de Recursos Humanos (Técnica)","1","Técnico Superior en Administración de Personal o Recursos Humanos"
"Instituto Universitario de Tecnología Superior de Oriente","Pto. La Cruz","IUTSO","1","Administración de Empresas (Técnica)","1","Técnico Superior en Administración de Empresas"
"Instituto Universitario de Tecnología Superior de Oriente","Pto. La Cruz","IUTSO","1","Turismo Mención Hotelería (Técnica)","1","Técnico Superior en Turismo"
"Instituto Universitario de Tecnología Superior de Oriente","Pto. La Cruz","IUTSO","1","Idiomas Mención Inglés","1","Técnico Superior en idiomas Mención Inglés"
"Instituto Universitario de Tecnología Tomás Lander","Ocumare de Tuy","IUTTOL","1","Informática (Técnica)","1","Técnico Superior en Informática"
"Instituto Universitario de Tecnología Tomás Lander","Ocumare de Tuy","IUTTOL","1","Educación Preescolar (Técnica)","1","Técnico Superior en Educación Preescolar"
"Instituto Universitario de Tecnología Tomás Lander","Ocumare de Tuy","IUTTOL","1","Contabilidad y Finanzas","1","Técnico Superior en Contabilidad y Finanzas"
"Instituto Universitario de Tecnología Tomás Lander","Ocumare de Tuy","IUTTOL","1","Administración y Bienes Comerciales","0","Técnico Superior en Administración y Bienes Comerciales"
"Instituto Universitario de Tecnología Tomás Lander","Ocumare de Tuy","IUTTOL","1","Administración y Ciencias Comerciales","1","Técnico Superior en Administración y Ciencias Comerciales"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Informática (Técnica)","1","Técnico Superior en Informática"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Riesgos y Seguros","1","Técnico Superior en Riesgos y Seguro"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Administración (Técnica)","1","Técnico Superior en Administración"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Contabilidad Computarizada","1","Técnico Superior en Contabilidad Computarizada"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Administración de Personal (Técnica)","1","Técnico Superior en Administración de Personal o Recursos Humanos"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Turismo Mención Hotelería (Técnica)","1","Técnico Superior en Turismo"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Publicidad (Técnica)","1","Técnico Superior en Publicidad"
"Instituto Universitario de Tecnología Venezuela","Caracas","IUTV","1","Administración: Mercadeo (Técnica)","1","Técnico Superior Universitario en Administración: Mercadeo"
"Instituto Universitario de Tecnología Venezuela","Extensión Maturín","IUTV","1","Informática (Técnica)","1","Técnico Superior en Informática"
"Instituto Universitario de Tecnología Venezuela","Extensión Maturín","IUTV","1","Riesgos y Seguros","1","Técnico Superior en Riesgos y Seguro"
"Instituto Universitario de Tecnología Venezuela","Extensión Maturín","IUTV","1","Administración (Técnica)","1","Técnico Superior en Administración"
"Instituto Universitario de Tecnología Venezuela","Extensión Maturín","IUTV","1","Contabilidad Computarizada","1","Técnico Superior en Contabilidad Computarizada"
"Instituto Universitario de Tecnología Venezuela","Extensión Maturín","IUTV","1","Turismo Mención Hotelería (Técnica)","1","Técnico Superior en Turismo"
"Instituto Universitario de Tecnología Venezuela","Extensión Maturín","IUTV","1","Secretaría","1","Técnico Superior en Secretaría"
"Instituto Universitario Eclesiástico Santo Tomás de Aquino","San Cristóbal","IUESTA","1","Teología Mención Filosofía","0","Licenciado en Teología Mención Filosofía"
"Instituto Universitario Eclesiástico Santo Tomás de Aquino","San Cristóbal","IUESTA","1","Educación","0","Licenciado en Educación"
"Instituto Universitario Eclesiástico Santo Tomás de Aquino","San Cristóbal","IUESTA","1","Educación Mención Filosofía","1","Licenciado en Educación Mención Filosofía"
"Instituto Universitario Eclesiástico Santo Tomás de Aquino","San Cristóbal","IUESTA","1","Educación Mención Teología","1","Licenciado en Educación Mención Teología"
"Instituto Universitario Eclesiástico Santo Tomás de Aquino","San Cristóbal","IUESTA","1","Teología","1","Licenciado en Teología"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Control de Calidad","0","Técnico Superior en Control de Calidad"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Higiene y Seguridad Industrial","0","Técnico Superior en Higiene y Seguridad Industrial"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Deportes (Técnica)","0","Técnico Superior en Deportes"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Contaduría (Técnica)","0","Técnico Superior en Contaduría"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Turismo Mención Hotelería (Técnica)","0","Técnico Superior en Turismo"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Hotelería (Técnica)","0","Técnico Superior en Hotelería"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Mercadotecnia","0","Técnico Superior en Mercadotecnia"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Información y Documentación (Técnica)","0","Técnico Superior en Información y Documentación"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","Información y Documentación","0","Técnico Superior en Tecnología de Información yDocumentación"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","PNF en Administración","0","Técnico Superior Universitario en Administración"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","PNF en Administración","0","Licenciado en Administración"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","PNF en Informática","1","Técnico Superior en Informática"
"Instituto Universitario Experimental de Tecnología Andrés Eloy Blanco","Barquisimeto","IUTAEB","0","PNF en Informática","1","Ingeniero en Informática"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","Mantenimiento de Equipos y Redes informáticas","0","Técnico Superior en Mantenimiento de Equipos y Redes Informáticas"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","Producción Agroindustrial","0","Técnico Superior en Producción Agroindustrial"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Construcción Civil","0","Técnico Superior en Construcción Civil"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Construcción Civil","0","Ingeniero en Construcción Civil"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Administración","0","Técnico Superior Universitario en Administración"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Administración","0","Licenciado en Administración"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Agroalimentación","0","Técnico Superior Universitario en Agroalimentación"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Agroalimentación","0","Ingeniero en Agroalimentación"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Informática","0","Técnico Superior en Informática"
"Instituto Universitario Experimental de Tecnología del Municipio Garcia de Hevia, La Fría"," Municipio Garcia de Hevia, LA FRIA","IUTLF","0","PNF en Informática","0","Ingeniero en Informática"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Administración","0","Técnico Superior Universitario en Administración"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Administración","0","Licenciado en Administración"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Informática","0","Técnico Superior en Informática"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Informática","0","Ingeniero en Informática"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Electricidad","0","Técnico Superior Universitario en Electricidad"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Electricidad","0","Ingeniero Electricista"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Mecánica ","0","Técnico Superior Universitario en Mecánica"
"Instituto Universitario Experimental de Tecnología La Victoria","Extensión Maracay","IUETLV","0","PNF en Mecánica ","0","Ingeniero en Mecánica"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","Informática (Técnica)","0","Técnico Superior en Informática"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","Electricidad (Técnica)","0","Técnico Superior Universitario en Electricidad"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","Mecánica (Técnica)","0","Técnico Superior Universitario en Mecánica"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","Administración: Costos","0","Técnico Superior Universitario en Administración: Costos"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","PNF en Electricidad","0","Técnico Superior Universitario en Electricidad"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","PNF en Electricidad","0","Ingeniero Electricista"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","PNF en Administración","0","Técnico Superior Universitario en Administración"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","PNF en Administración","0","Licenciado en Administración"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","PNF en Informática","0","Técnico Superior en Informática"
"Instituto Universitario Experimental de Tecnología La Victoria","La Victoria","IUETLV","0","PNF en Informática","0","Ingeniero en Informática"
